cca3,country,continent,area_km2,reference_year,population_at_reference,density_at_reference_per_km2,population_growth_prior_decade_pct,prior_decade_start,prior_decade_mean_temp_c,prior_decade_warming_c_per_decade,prior_decade_detrended_volatility_c,prior_decade_mean_temp_uncertainty_c,future_warming_c_per_decade,outcome_population_year,outcome_population,future_density_per_km2,warming_percentile,density_percentile,future_exposure_index,target_exposure_class
MSR,Montserrat,North America,102,1990,10805,105.93137254901961,-5.6496681802305275,1980,26.819,-0.19585858585858645,0.2329758346371532,0.2656,0.5616818181818191,2000,5138,50.372549019607845,0.832579185520362,0.4479638009049774,0.6107088803186602,High
MTQ,Martinique,North America,1128,1970,326428,289.38652482269504,,1960,26.388199999999994,-0.23352525252525316,0.1854062856524736,0.37602499999999994,0.1205707070707086,1980,333786,295.9095744680851,0.3695324283559578,0.8808446455505279,0.5705266522035841,High
MTQ,Martinique,North America,1128,1980,333786,295.9095744680851,2.254095849620752,1970,26.278991666666666,0.1205707070707086,0.21048155802850874,0.30630833333333335,-0.11994949494949696,1990,374271,331.8005319148936,0.16289592760180996,0.8989441930618401,0.3826674119794747,Medium
MTQ,Martinique,North America,1128,1990,374271,331.8005319148936,12.129028778918238,1980,26.544400000000003,-0.11994949494949696,0.2319882348831609,0.2669916666666666,0.5278232323232311,2000,432543,383.4601063829787,0.8114630467571644,0.9260935143288085,0.8668856122461052,High
MUS,Mauritius,Africa,2040,1970,830115,406.91911764705884,,1960,23.50925833333333,0.17504545454545362,0.3775937977805442,0.3337,0.5423131313131357,1980,954865,468.07107843137254,0.8205128205128205,0.9381598793363499,0.8773666329911549,High
MUS,Mauritius,Africa,2040,1980,954865,468.07107843137254,15.02803828385224,1970,23.718133333333334,0.5423131313131357,0.27511399257981545,0.33316666666666667,0.24918686868686474,1990,1090290,534.4558823529412,0.5248868778280543,0.947209653092006,0.7051084437588714,High
MUS,Mauritius,Africa,2040,1990,1090290,534.4558823529412,14.182633147094093,1980,23.826908333333336,0.24918686868686474,0.21617461997332965,0.33497499999999997,0.3343282828282814,2000,1215930,596.0441176470588,0.6289592760180995,0.9547511312217195,0.7749190798210316,High
MWI,Malawi,Africa,118484,1970,4625141,39.03599642145775,,1960,21.405691666666666,0.16025757575757382,0.2541610081613315,0.29430833333333334,0.19718686868686924,1980,6267369,52.89633199419331,0.473604826546003,0.4555052790346908,0.4644668972790348,Medium
MWI,Malawi,Africa,118484,1980,6267369,52.89633199419331,35.50654996247682,1970,21.460258333333332,0.19718686868686924,0.2146738100367051,0.3054833333333334,0.28433333333333666,1990,9539665,80.51437324870868,0.5716440422322775,0.5565610859728507,0.564052150899814,High
MWI,Malawi,Africa,118484,1990,9539665,80.51437324870868,52.211637770171194,1980,21.720733333333335,0.28433333333333666,0.393487362731803,0.29594166666666666,-0.19921212121211684,2000,11229387,94.77555619324129,0.09803921568627451,0.6138763197586727,0.24532417923538832,Low
MYS,Malaysia,Asia,330803,1970,10306508,31.156029419322074,,1960,26.074283333333334,0.062252525252524574,0.13610864403728531,0.22329999999999997,0.020757575757578195,1980,13215707,39.95038436773548,0.2669683257918552,0.39215686274509803,0.32356368939490904,Medium
MYS,Malaysia,Asia,330803,1980,13215707,39.95038436773548,28.22681552277455,1970,26.108449999999998,0.020757575757578195,0.1836376225148813,0.22383333333333333,0.059121212121215586,1990,17517054,52.95312920378594,0.3046757164404223,0.45701357466063347,0.3731500211479653,Medium
MYS,Malaysia,Asia,330803,1990,17517054,52.95312920378594,32.54723337919039,1980,26.23245,0.059121212121215586,0.19018533166780816,0.20292500000000002,0.30355555555555946,2000,22945150,69.36197676562789,0.5912518853695324,0.5188536953242836,0.5538711272411947,Medium
MYT,Mayotte,Africa,374,1970,35383,94.60695187165776,,1960,26.418825,-0.004106060606061479,0.32598073530004346,0.3198,0.3228282828282809,1980,52233,139.66042780748663,0.6214177978883861,0.7285067873303167,0.6728351087224479,High
MYT,Mayotte,Africa,374,1980,52233,139.66042780748663,47.62173925331374,1970,26.431700000000006,0.3228282828282809,0.24957307079774144,0.31527499999999997,0.09051010101009724,1990,92659,247.75133689839572,0.334841628959276,0.8431372549019608,0.531335536048197,Medium
MYT,Mayotte,Africa,374,1990,92659,247.75133689839572,77.39551624451974,1980,26.615025000000003,0.09051010101009724,0.25069898762869924,0.30995833333333334,0.3071212121212088,2000,159215,425.7085561497326,0.5942684766214178,0.9306184012066365,0.7436646956800674,High
NAM,Namibia,Africa,825615,1970,754467,0.9138242401119165,,1960,20.633166666666668,-0.16939393939393887,0.1609303256848382,0.5632333333333333,-0.39173737373737216,1980,975994,1.182141797326841,0.05128205128205128,0.01809954751131222,0.030466078245436134,Low
NAM,Namibia,Africa,825615,1980,975994,1.182141797326841,29.36205294598704,1970,20.56025,-0.39173737373737216,0.3749952668487931,0.49340833333333334,0.31824747474747395,1990,1369011,1.6581711814828946,0.6123680241327301,0.027149321266968326,0.12893942849570145,Low
NAM,Namibia,Africa,825615,1990,1369011,1.6581711814828946,40.26838279743523,1980,20.970774999999996,0.31824747474747395,0.2615439604131244,0.5760083333333333,0.256363636363637,2000,1819141,2.2033768766313595,0.5369532428355958,0.03469079939668175,0.13648200332867114,Low
NCL,New Caledonia,Oceania,18575,1970,110982,5.974804845222073,,1960,22.628333333333334,-0.2073838383838394,0.2997087023222077,0.37567500000000004,-0.3029797979797978,1980,148599,7.9999461641991925,0.06334841628959276,0.1191553544494721,0.08688097028002817,Low
NCL,New Caledonia,Oceania,18575,1980,148599,7.9999461641991925,33.89468562469589,1970,22.99926666666667,-0.3029797979797978,0.2984466766270802,0.37392499999999995,0.44053535353535334,1990,177264,9.54314939434724,0.7315233785822021,0.14027149321266968,0.3203308861688216,Medium
NCL,New Caledonia,Oceania,18575,1990,177264,9.54314939434724,19.2901701895706,1980,23.091749999999998,0.44053535353535334,0.2577405234566821,0.34453333333333336,0.971277777777778,2000,221537,11.926621803499327,0.9562594268476622,0.16591251885369532,0.3983157167196477,Medium
NER,Niger,Africa,1267000,1970,4669708,3.6856416732438833,,1960,27.490383333333334,0.7117272727272712,0.45778253601528235,0.5066750000000001,0.07929292929292973,1980,6173177,4.872278610891871,0.32277526395173456,0.0784313725490196,0.1591091040029031,Low
NER,Niger,Africa,1267000,1980,6173177,4.872278610891871,32.1962101270572,1970,27.517666666666667,0.07929292929292973,0.30372467456032465,0.383225,-0.0021464646464654934,1990,8370647,6.6066669297553275,0.25037707390648567,0.09803921568627451,0.15667409470495192,Low
NER,Niger,Africa,1267000,1990,8370647,6.6066669297553275,35.597067765916954,1980,27.71794166666667,-0.0021464646464654934,0.2874607524895331,0.4141916666666667,0.7038737373737376,2000,11622665,9.17337411207577,0.8914027149321267,0.13423831070889894,0.34591963606279263,Medium
NFK,Northern Mariana Islands,Oceania,464,1970,10143,21.85991379310345,,1960,26.877783333333333,-0.09766666666667073,0.10333778962911876,0.5371916666666667,0.24728282828283282,1980,17613,37.95905172413793,0.521870286576169,0.3740573152337858,0.4418250765823146,Medium
NFK,Northern Mariana Islands,Oceania,464,1980,17613,37.95905172413793,73.64685004436558,1970,27.068666666666665,0.24728282828283282,0.13616637454343689,0.49175,0.13848484848484718,1990,48002,103.45258620689656,0.4132730015082956,0.6455505279034691,0.5165158315985401,Medium
NFK,Northern Mariana Islands,Oceania,464,1990,48002,103.45258620689656,172.53733038096863,1980,27.44195,0.13848484848484718,0.1904473244481277,0.4845750000000001,0.461550505050507,2000,80338,173.14224137931035,0.7496229260935143,0.7722473604826546,0.7608510537766249,High
NGA,Nigeria,Africa,923768,1970,55569264,60.154999956699086,,1960,26.7642,0.3209595959595962,0.22074344957295536,0.29428333333333334,-0.05099494949494997,1980,72951439,78.97160217717003,0.2096530920060332,0.5490196078431373,0.33926930063926136,Medium
NGA,Nigeria,Africa,923768,1980,72951439,78.97160217717003,31.280196548941163,1970,26.877391666666664,-0.05099494949494997,0.266703273669321,0.2861416666666667,-0.05009090909091034,1990,95214257,103.07161213638057,0.21116138763197587,0.6425339366515838,0.368345432527654,Medium
NGA,Nigeria,Africa,923768,1990,95214257,103.07161213638057,30.517311659883784,1980,26.989683333333335,-0.05009090909091034,0.3048916077105126,0.3042916666666667,0.4044646464646451,2000,122851984,132.99008409037768,0.6953242835595776,0.7209653092006033,0.7080287332384322,High
NIC,Nicaragua,North America,130373,1970,2444767,18.752095909429098,,1960,26.1185,-0.06756565656565679,0.17517330921762084,0.383625,0.3633737373737358,1980,3303309,25.33737046781159,0.6606334841628959,0.2911010558069382,0.43853290040912,Medium
NIC,Nicaragua,North America,130373,1980,3303309,25.33737046781159,35.11753880840178,1970,26.19471666666667,0.3633737373737358,0.21673683017442785,0.315975,0.1602979797979792,1990,4227820,32.42864703581263,0.44042232277526394,0.334841628959276,0.38402047860510957,Medium
NIC,Nicaragua,North America,130373,1990,4227820,32.42864703581263,27.98742109805652,1980,26.386858333333333,0.1602979797979792,0.2932577416693534,0.3547333333333333,0.33803030303030346,2000,5123222,39.29664884600339,0.6334841628959276,0.38461538461538464,0.4936068830151907,Medium
NIU,Niue,Oceania,260,1970,5185,19.942307692307693,,1960,25.113625,-0.20504545454545092,0.1788539438231652,0.4352083333333333,-0.19639898989898905,1980,3637,13.988461538461538,0.10105580693815988,0.19155354449472098,0.13913158523778396,Low
NIU,Niue,Oceania,260,1980,3637,13.988461538461538,-29.855351976856316,1970,25.35000833333334,-0.19639898989898905,0.24386538166243113,0.4450333333333333,0.24697979797979785,1990,2533,9.742307692307692,0.5188536953242836,0.14177978883861236,0.2712249386786006,Low
NIU,Niue,Oceania,260,1990,2533,9.742307692307692,-30.35468792961232,1980,25.390866666666668,0.24697979797979785,0.2245405335282621,0.3900416666666667,0.14427272727272736,2000,2074,7.976923076923077,0.416289592760181,0.11764705882352941,0.22130351602963771,Low
NLD,Netherlands,Europe,41850,1970,13037686,311.533715651135,,1960,9.103491666666667,0.18857070707070783,0.7021816950583707,0.2523,-0.27708080808080876,1980,14130387,337.6436559139785,0.0693815987933635,0.9049773755656109,0.2505768887758092,Low
NLD,Netherlands,Europe,41850,1980,14130387,337.6436559139785,8.38109615463971,1970,9.341583333333334,-0.27708080808080876,0.4603613429341003,0.23940833333333336,0.54569696969697,1990,14944548,357.0979211469534,0.8220211161387632,0.9155354449472096,0.8675191457945493,High
NLD,Netherlands,Europe,41850,1990,14944548,357.0979211469534,5.761774252892016,1980,9.407033333333333,0.54569696969697,0.6987147452903764,0.20597499999999996,0.04521212121212059,2000,15899135,379.90764635603347,0.2956259426847662,0.9230769230769231,0.5223844231551787,Medium
NOR,Norway,Europe,323802,1970,3875546,11.968876041531553,,1960,-0.016274999999999918,-1.099308080808081,0.5785791485972729,0.3490666666666667,-0.8849999999999997,1980,4085776,12.618130833039944,0.00904977375565611,0.17345399698340874,0.03961968487651191,Low
NOR,Norway,Europe,323802,1980,4085776,12.618130833039944,5.424525989370266,1970,0.3737166666666667,-0.8849999999999997,0.6939230622756564,0.30578333333333335,0.7761464646464649,1990,4241636,13.099474370139777,0.9200603318250377,0.17647058823529413,0.4029436535908269,Medium
NOR,Norway,Europe,323802,1990,4241636,13.099474370139777,3.814697624147767,1980,0.24677499999999997,0.7761464646464649,0.7133058740991253,0.28063333333333335,-0.8162373737373734,2000,4491202,13.870210807839358,0.015082956259426848,0.18552036199095023,0.05289797259954806,Low
NPL,Nepal,Asia,147181,1970,12501285,84.93817136722811,,1960,14.989833333333332,0.029414141414143877,0.3038141859535308,0.4358833333333333,0.2610151515151502,1980,15600442,105.99494499969425,0.5429864253393665,0.6500754147812972,0.5941229886758318,High
NPL,Nepal,Asia,147181,1980,15600442,105.99494499969425,24.790707515267442,1970,15.029225000000002,0.2610151515151502,0.278926991742971,0.39455,0.4328181818181812,1990,19616530,133.28167358558508,0.7209653092006033,0.7239819004524887,0.722472030403509,High
NPL,Nepal,Asia,147181,1990,19616530,133.28167358558508,25.743424449127783,1980,15.1491,0.4328181818181812,0.334555532575841,0.47780000000000006,0.4713333333333336,2000,24559500,166.86596775399,0.7586726998491704,0.7662141779788839,0.7624341145764352,High
NZL,New Zealand,Oceania,270467,1970,2824061,10.441425386461194,,1960,10.488775,-0.2519545454545464,0.2551871926308768,0.3186333333333333,-0.5318434343434344,1980,3147168,11.636051717954501,0.033182503770739065,0.16138763197586728,0.07317954431799821,Low
NZL,New Zealand,Oceania,270467,1980,3147168,11.636051717954501,11.441218868855874,1970,10.808775,-0.5318434343434344,0.3667156579096114,0.2915166666666667,0.7129393939393946,1990,3397389,12.561196005427648,0.8944193061840121,0.17043740573152338,0.39043886356533736,Medium
NZL,New Zealand,Oceania,270467,1990,3397389,12.561196005427648,7.950671842113288,1980,10.865749999999998,0.7129393939393946,0.24876263160997844,0.2607416666666667,0.9454949494949494,2000,3855266,14.254108634325075,0.9502262443438914,0.1975867269984917,0.43330369664702667,Medium
OMN,Oman,Asia,309500,1970,670693,2.1670210016155087,,1960,26.91000833333333,0.09033838383838298,0.22144315398131623,0.7167416666666667,0.3725606060606082,1980,1017462,3.287437802907916,0.6726998491704375,0.06184012066365008,0.2039603879264772,Low
OMN,Oman,Asia,309500,1980,1017462,3.287437802907916,51.70308919281996,1970,27.014491666666668,0.3725606060606082,0.2890861879198244,0.7453583333333333,-0.18182323232323508,1990,1804524,5.830449111470113,0.11613876319758673,0.08597285067873303,0.09992387375596914,Low
OMN,Oman,Asia,309500,1990,1804524,5.830449111470113,77.35541966186452,1980,26.948158333333332,-0.18182323232323508,0.3205770019639259,0.6552083333333334,0.9858636363636331,2000,2344253,7.574323101777059,0.9577677224736049,0.1085972850678733,0.3225073245467052,Medium
PAK,Pakistan,Asia,881912,1970,59290872,67.22991863133737,,1960,20.572458333333337,0.019479797979796973,0.3414759318013877,0.27665,-0.08278787878787747,1980,80624057,91.41961669645043,0.19155354449472098,0.6003016591251885,0.339101622779207,Medium
PAK,Pakistan,Asia,881912,1980,80624057,91.41961669645043,35.98055532055593,1970,20.661566666666666,-0.08278787878787747,0.3965270259328791,0.2973166666666667,0.16031313131313615,1990,115414069,130.8680106405174,0.4419306184012066,0.7149321266968326,0.5620946511629701,High
PAK,Pakistan,Asia,881912,1990,115414069,130.8680106405174,43.15090717898258,1980,21.039633333333335,0.16031313131313615,0.4466326416970171,0.3022083333333333,0.4992878787878752,2000,154369924,175.04005388292708,0.7812971342383107,0.7767722473604827,0.7790314055406222,High
PAN,Panama,North America,75417,1970,1516188,20.104061418513066,,1960,26.470708333333334,0.01975252525252813,0.13660599156803407,0.35435,0.3061969696969695,1980,1956987,25.948884203826722,0.5927601809954751,0.30015082956259426,0.4218026316388571,Medium
PAN,Panama,North America,75417,1980,1956987,25.948884203826722,29.072845847612562,1970,26.438391666666668,0.3061969696969695,0.22417142685794847,0.36565833333333336,-0.04448484848484751,1990,2449968,32.48561995306098,0.2187028657616893,0.33634992458521873,0.2712207447919783,Low
PAN,Panama,North America,75417,1990,2449968,32.48561995306098,25.190816290552775,1980,26.715733333333333,-0.04448484848484751,0.30579250417835935,0.36491666666666667,-0.028924242424242085,2000,3001731,39.801782091570864,0.23076923076923078,0.38763197586727,0.2990878347449908,Low
PER,Peru,South America,1285216,1970,13562371,10.552600496725843,,1960,20.112399999999997,0.3192828282828291,0.18346133683111374,0.26927500000000004,0.016040404040404483,1980,17492406,13.610479483604312,0.26395173453996984,0.18250377073906485,0.21948163213959648,Low
PER,Peru,South America,1285216,1980,17492406,13.610479483604312,28.97749220987982,1970,20.05105,0.016040404040404483,0.2512563398347298,0.26164166666666666,-0.08271212121212299,1990,22109099,17.202632864825834,0.19306184012066366,0.22171945701357465,0.206895061230555,Low
PER,Peru,South America,1285216,1990,22109099,17.202632864825834,26.392555718178514,1980,20.316075,-0.08271212121212299,0.3676246419337285,0.295725,0.16654545454545505,2000,26654439,20.739267951846227,0.4539969834087481,0.2609351432880845,0.34418565908259424,Medium
PHL,Philippines,Asia,342353,1970,37435586,109.3479128268191,,1960,26.720041666666667,0.16389393939394015,0.16760260622650489,0.23875833333333335,-0.03431313131312986,1980,48419546,141.43163927291423,0.22926093514328807,0.7345399698340875,0.4103672993603237,Medium
PHL,Philippines,Asia,342353,1980,48419546,141.43163927291423,29.34095916115751,1970,26.741166666666665,-0.03431313131312986,0.1849131969186833,0.24712499999999998,0.25572222222222446,1990,61558898,179.81118319395478,0.5324283559577677,0.7843137254901961,0.6462127106594677,High
PHL,Philippines,Asia,342353,1990,61558898,179.81118319395478,27.136462617803158,1980,26.90434166666667,0.25572222222222446,0.20270592511860536,0.2225416666666667,0.444651515151517,2000,77958223,227.7129833826489,0.7345399698340875,0.8190045248868778,0.7756233357786423,High
PLW,Palau,Oceania,459,1970,11366,24.762527233115467,,1960,27.354791666666664,0.20122727272727214,0.11087085679078217,0.3849166666666667,-0.08345959595959435,1980,12252,26.69281045751634,0.19004524886877827,0.3076923076923077,0.24181699938257714,Low
PLW,Palau,Oceania,459,1980,12252,26.69281045751634,7.7951786028506165,1970,27.483541666666667,-0.08345959595959435,0.10857247325690303,0.3031666666666667,0.2091868686868701,1990,15293,33.31808278867102,0.48717948717948717,0.34238310708898945,0.4084140381163866,Medium
PLW,Palau,Oceania,459,1990,15293,33.31808278867102,24.82043747959517,1980,27.617825,0.2091868686868701,0.095857687531492,0.38792499999999996,0.2858282828282815,2000,19726,42.9760348583878,0.5731523378582202,0.40271493212669685,0.4804341836701784,Medium
PNG,Papua New Guinea,Oceania,462840,1970,2489059,5.377795782559848,,1960,24.43475,0.13795959595959725,0.18607132536197038,0.3046916666666667,0.02056565656565888,1980,3104788,6.708123757670037,0.2654600301659125,0.10105580693815988,0.16378729364100425,Low
PNG,Papua New Guinea,Oceania,462840,1980,3104788,6.708123757670037,24.737420848601822,1970,24.592066666666664,0.02056565656565888,0.1742370794842209,0.3375833333333333,0.3185404040404052,1990,3864972,8.350557428052891,0.6138763197586727,0.12518853695324283,0.27721882753671206,Low
PNG,Papua New Guinea,Oceania,462840,1990,3864972,8.350557428052891,24.48424819987709,1980,24.845341666666666,0.3185404040404052,0.14644708891048494,0.2922083333333333,0.35029292929292943,2000,5508297,11.901082447498055,0.6500754147812972,0.16440422322775264,0.326917640402867,Medium
POL,Poland,Europe,312679,1970,32482943,103.88591174974974,,1960,7.5118583333333335,-0.24387373737373705,0.7899301917733276,0.366225,-0.1161313131313129,1980,35521429,113.60350071479057,0.16440422322775264,0.6787330316742082,0.33404577059351587,Medium
POL,Poland,Europe,312679,1980,35521429,113.60350071479057,9.354097010237039,1970,7.735666666666665,-0.1161313131313129,0.6621495578792044,0.30445833333333333,0.7865959595959586,1990,38064255,121.73588568467981,0.9245852187028658,0.698340874811463,0.8035394517176535,High
POL,Poland,Europe,312679,1990,38064255,121.73588568467981,7.158568986624947,1980,7.8297333333333325,0.7865959595959586,0.933450046855113,0.27405,-0.4355858585858588,2000,38504431,123.14364252156365,0.043740573152337855,0.7013574660633484,0.1751507280895007,Low
PRI,Puerto Rico,North America,8870,1970,2737619,308.6379932356257,,1960,25.691150000000004,-0.3254747474747458,0.23754994410572172,0.2515166666666667,0.2134949494949473,1980,3214568,362.40901916572716,0.4917043740573152,0.918552036199095,0.6720536094675397,High
PRI,Puerto Rico,North America,8870,1980,3214568,362.40901916572716,17.422037179023086,1970,25.5614,0.2134949494949473,0.21140403744992756,0.23521666666666663,-0.32477272727272843,1990,3543776,399.5237880496054,0.06033182503770739,0.9276018099547512,0.23656692520902145,Low
PRI,Puerto Rico,North America,8870,1990,3543776,399.5237880496054,10.241127268111928,1980,25.908591666666666,-0.32477272727272843,0.261349992329176,0.22135833333333332,0.4867323232323224,2000,3827108,431.46651634723787,0.7722473604826546,0.9321266968325792,0.8484293613874846,High
PRK,North Korea,Asia,120538,1970,14996879,124.41619240405515,,1960,6.9169166666666655,-1.117969696969697,0.2971362236578573,0.2952166666666666,0.8928838383838389,1980,17973650,149.1118983225207,0.9411764705882353,0.7481146304675717,0.8391113677569212,High
PRK,North Korea,Asia,120538,1980,17973650,149.1118983225207,19.849269971438723,1970,7.065391666666668,0.8928838383838389,0.35844337252820024,0.25224166666666664,1.0188181818181805,1990,20799523,172.55573346164695,0.9592760180995475,0.770739064856712,0.8598555117748071,High
PRK,North Korea,Asia,120538,1990,20799523,172.55573346164695,15.722310159594732,1980,7.0653999999999995,1.0188181818181805,0.4794947666335438,0.24427500000000002,0.6040959595959597,2000,23367059,193.85636894589257,0.8536953242835595,0.7918552036199095,0.8221940676263255,High
PRT,Portugal,Europe,92090,1970,8683631,94.29504832229341,,1960,14.895075,-0.5777727272727283,0.3011276819492675,0.29320833333333335,0.4457222222222221,1980,9785252,106.25748724074275,0.7360482654600302,0.6515837104072398,0.6925294649668413,High
PRT,Portugal,Europe,92090,1980,9785252,106.25748724074275,12.686179318305912,1970,14.514675,0.4457222222222221,0.24748329369562788,0.27750833333333336,0.631025252525253,1990,10007346,108.66919318058422,0.8642533936651584,0.6621417797888386,0.7564775477633104,High
PRT,Portugal,Europe,92090,1990,10007346,108.66919318058422,2.2696809443435884,1980,15.173458333333333,0.631025252525253,0.39572048257241826,0.2676833333333334,0.47615151515151355,2000,10300626,111.85390378977088,0.7616892911010558,0.6726998491704375,0.7158130141583189,High
PRY,Paraguay,South America,406752,1970,2408787,5.922004071276847,,1960,23.555083333333336,0.3123535353535344,0.44338169113830367,0.37149166666666666,0.2905707070707062,1980,3078912,7.569506726457399,0.579185520361991,0.10708898944193061,0.24904696760845,Low
PRY,Paraguay,South America,406752,1980,3078912,7.569506726457399,27.820018955598826,1970,23.532541666666667,0.2905707070707062,0.40671150500956654,0.2989,-0.08711111111111164,1990,4059195,9.97953298324286,0.1885369532428356,0.14328808446455504,0.16436270526171468,Low
PRY,Paraguay,South America,406752,1990,4059195,9.97953298324286,31.83861701795958,1980,23.654200000000003,-0.08711111111111164,0.2748388542071392,0.26406666666666667,0.06742424242424354,2000,5123819,12.596911631657619,0.31221719457013575,0.17194570135746606,0.23169895229849968,Low
PSE,Palestine,Asia,6220,1970,1118241,179.78151125401928,,1960,23.282366666666668,-0.4164848484848491,0.19950335030899016,0.24886666666666665,0.23029292929292944,1980,1453620,233.7009646302251,0.5067873303167421,0.8295625942684767,0.6483917122233689,High
PSE,Palestine,Asia,6220,1980,1453620,233.7009646302251,29.9916565391539,1970,23.38355,0.23029292929292944,0.1825065705862272,0.2418333333333334,0.3595404040404031,1990,2124609,341.57700964630226,0.6576168929110106,0.9064856711915535,0.7720882660404452,High
PSE,Palestine,Asia,6220,1990,2124609,341.57700964630226,46.159862962810095,1980,23.425941666666667,0.3595404040404031,0.20212301635203314,0.231075,0.868828282828285,2000,3139954,504.81575562700965,0.9381598793363499,0.9441930618401206,0.9411716362949674,High
PYF,French Polynesia,Oceania,4167,1970,117891,28.29157667386609,,1960,26.163183333333336,0.29712121212121256,0.2248242404308252,0.3887583333333333,-0.11201515151515325,1980,163591,39.258699304055675,0.1689291101055807,0.38310708898944196,0.2543972083536412,Low
PYF,French Polynesia,Oceania,4167,1980,163591,39.258699304055675,38.76462155720115,1970,26.224991666666664,-0.11201515151515325,0.27561807432681734,0.34899166666666664,0.2986262626262639,1990,211089,50.65730741540677,0.5882352941176471,0.4494720965309201,0.5141938845421454,Medium
PYF,French Polynesia,Oceania,4167,1990,211089,50.65730741540677,29.034604593162207,1980,26.461333333333336,0.2986262626262639,0.13439898165577213,0.36084166666666667,0.001954545454547682,2000,250927,60.21766258699304,0.25339366515837103,0.48868778280542985,0.35189542253798334,Medium
QAT,Qatar,Asia,11586,1970,118007,10.185309856723633,,1960,26.908791666666662,0.1664191919191908,0.3570142249390483,0.6193833333333333,0.6032575757575751,1980,277450,23.947005006041774,0.8521870286576169,0.277526395173454,0.4863171743594147,Medium
QAT,Qatar,Asia,11586,1980,277450,23.947005006041774,135.1131712525528,1970,26.950258333333334,0.6032575757575751,0.3561956285324593,0.5295500000000001,0.12160606060606077,1990,441675,38.12143966856551,0.37254901960784315,0.3755656108597285,0.3740542743028244,Medium
QAT,Qatar,Asia,11586,1990,441675,38.12143966856551,59.19084519733284,1980,26.994466666666664,0.12160606060606077,0.4277886416041482,0.5583833333333333,1.7852474747474754,2000,645937,55.75151044363887,0.9939668174962293,0.46907993966817496,0.6828249371422364,High
REU,Reunion,Africa,2511,1970,473925,188.73954599761052,,1960,23.296100000000003,0.1957777777777789,0.388607814827309,0.3698916666666667,0.5208080808080799,1980,551674,219.70290720828356,0.8069381598793364,0.8129713423831071,0.8099491336233766,High
REU,Reunion,Africa,2511,1980,551674,219.70290720828356,16.40533839742575,1970,23.49686666666667,0.5208080808080799,0.2538368485813627,0.36526666666666663,0.215772727272729,1990,658992,262.442054958184,0.4962292609351433,0.8552036199095022,0.6514422923458005,High
REU,Reunion,Africa,2511,1990,658992,262.442054958184,19.45315530548839,1980,23.593208333333333,0.215772727272729,0.20067633629117887,0.35934166666666667,0.3381262626262659,2000,785424,312.7933094384707,0.6349924585218703,0.889894419306184,0.751715534720499,High
ROU,Romania,Europe,238391,1970,19922618,83.57118347588626,,1960,9.089175000000001,-0.4158636363636361,0.5388858077595975,0.2997,-0.1998181818181825,1980,22125224,92.81065140881996,0.09653092006033183,0.6078431372549019,0.24223058702726674,Low
ROU,Romania,Europe,238391,1980,22125224,92.81065140881996,11.05580601906837,1970,9.0265,-0.1998181818181825,0.46677459075514727,0.25340833333333335,0.6096262626262614,1990,22836234,95.79318850124376,0.8552036199095022,0.6184012066365008,0.7272268906413868,High
ROU,Romania,Europe,238391,1990,22836234,95.79318850124376,3.2135719846271282,1980,8.899199999999999,0.6096262626262614,0.5255283906284495,0.23476666666666665,-0.32536868686868836,2000,21919876,91.94925982943987,0.058823529411764705,0.6033182503770739,0.18838606330010252,Low
RUS,Russia,Europe,17098242,1970,130093010,7.608560575993719,,1960,-5.504250000000001,-0.9476565656565659,0.7425917698971907,0.23424999999999999,-0.37779292929292935,1980,138257420,8.086060543534241,0.05279034690799397,0.12217194570135746,0.08030877533619388,Low
RUS,Russia,Europe,17098242,1980,138257420,8.086060543534241,6.275825273010449,1970,-5.344241666666667,-0.37779292929292935,0.5463460231491111,0.21739166666666665,0.1240909090909095,1990,148005704,8.65619424499899,0.3770739064856712,0.1282051282051282,0.21986998095193439,Low
RUS,Russia,Europe,17098242,1990,148005704,8.65619424499899,7.050821576158439,1980,-4.902166666666667,0.1240909090909095,0.7580793173559862,0.20001666666666668,-0.6262929292929305,2000,146844839,8.588300422932369,0.02262443438914027,0.12669683257918551,0.05353918355746259,Low
RWA,Rwanda,Africa,26338,1970,3896367,147.9370870984889,,1960,19.17536666666667,0.13734343434343285,0.14258956462961964,0.463075,0.4396161616161617,1980,5247532,199.23805907813806,0.7285067873303167,0.7978883861236803,0.7624087518012458,High
RWA,Rwanda,Africa,26338,1980,5247532,199.23805907813806,34.67755989104722,1970,19.337766666666667,0.4396161616161617,0.18725944259303573,0.36692500000000006,-0.10817171717171921,1990,7319962,277.92398815399804,0.17647058823529413,0.861236802413273,0.38984992642266086,Medium
RWA,Rwanda,Africa,26338,1990,7319962,277.92398815399804,39.493422812857546,1980,19.660050000000002,-0.10817171717171921,0.2745168726079089,0.5075999999999999,0.2779494949494926,2000,8109989,307.91969777507785,0.5595776772247361,0.8838612368024132,0.7032702310484049,High
SAU,Saudi Arabia,Asia,2149690,1970,6106191,2.840498397443352,,1960,25.782550000000004,-0.22348484848484698,0.40006314284871825,0.5033083333333332,0.7384444444444448,1980,10171710,4.7317101535570245,0.9019607843137255,0.07541478129713423,0.26080869480830443,Low
SAU,Saudi Arabia,Asia,2149690,1980,10171710,4.7317101535570245,66.58027893329901,1970,25.695083333333336,0.7384444444444448,0.3602983423126609,0.4857666666666667,0.18675757575757415,1990,16004763,7.44514930059683,0.4645550527903469,0.10558069381598793,0.2214679317403035,Low
